鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
大安區,租賃房屋+車位,臺北市大安區辛亥路１段９３號１０樓之３,0.0,,,,1150513,土地0建物1車位1,十層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0791219,195.01999999999998,3,2,2,有,有,有,93000,477,坡道平面,29.51,0,租金總額含管理費；其他租金內含所得稅、健保補充保費、車位費；,RPQOMLOKNHLGFFA28CC,整棟(戶)出租,有,1150515~1170514,有,冷氣、熱水器、洗衣機、電視機、冰箱,
大安區,租賃房屋,臺北市大安區復興南路二段９號九樓,0.0,,,,1150513,土地0建物0車位0,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0760126,33.06,4,0,4,有,有,有,23000,696,,0.0,0,,RPUOMLOKNHLGFFA68CC,分租套房,有,1150607~1160606,有,冷氣、洗衣機、冰箱、瓦斯或天然氣,一般轉租
文山區,租賃房屋,臺北市文山區辛亥路四段７７巷９２弄１１號１３樓之７,0.0,,,,1150511,土地0建物1車位0,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920922,43.230000000000004,1,1,1,有,有,有,9800,227,,0.0,0,續租案件；,RPRNMLPKNHLGFAA87CC,獨立套房,有,1150609~1160801,有,冷氣、熱水器、電視機、冰箱,社會住宅包租轉租
文山區,租賃房屋,臺北市文山區景興路２６２號九樓之６,0.0,,,,1150513,土地0建物1車位0,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0981028,24.45,1,1,1,有,有,有,16000,654,,0.0,0,租金總額含管理費；網路費；,RPOOMLPKNHLGFAA67CC,獨立套房,有,1150515~1160514,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,
文山區,租賃房屋,臺北市文山區興德路６２巷１６弄５號四樓,0.0,,,,1150514,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),集合住宅,鋼筋混凝土造,0670901,72.99,3,1,1,有,無,有,26000,356,,0.0,0,多人共同承租3；,RPQOMLPKNHLGFAA87CC,整棟(戶)出租,無,1150515~1160514,無,冷氣、熱水器、瓦斯或天然氣,
大同區,租賃房屋,臺北市大同區寧夏路１１號十一樓之１６,0.0,,,,1150513,土地0建物1車位0,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851028,39.49,1,1,1,有,有,有,14044,356,,0.0,0,管理費956元由出租人負擔,RPQNMLPKNHLGFBA87CC,獨立套房,有,1150516~1160515,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
大同區,租賃房屋,臺北市大同區市民大道１段２０１號１６樓,0.0,,,,1150512,土地0建物1車位0,十六層,18,住宅大樓(11層含以上有電梯),住家用,鋼骨造,0980724,130.60999999999999,3,1,2,有,有,有,70000,536,,0.0,0,租金總額含管理費；其他租金內含所得稅、健保補充保費；,RPRNMLPKNHLGFBA97CC,整棟(戶)出租,有,1150516~1160515,有,冷氣、熱水器、洗衣機、電視機、冰箱,
大同區,租賃房屋,臺北市大同區長安西路３２０號,0.0,,,,1150511,土地0建物0車位0,全,4,透天厝,,加強磚造,,22.48,18,0,17,有,無,有,15500,690,,0.0,0,,RPWOMLPKNHLGFBA58CC,分租套房,無,1150512~1160511,無,冷氣、熱水器、洗衣機、電視機、冰箱,一般轉租
大同區,租賃房屋,臺北市大同區長安西路３３６號,0.0,,,,1150512,土地0建物0車位0,全,6,透天厝,住商用,鋼筋混凝土造,0561110,29.75,32,0,28,有,無,有,17000,571,,0.0,0,多人共同承租2；,RPQPMLPKNHLGFBA08CC,分租套房,無,1150604~1160603,有,冷氣、熱水器、洗衣機、電視機、冰箱,一般轉租
萬華區,租賃房屋,臺北市萬華區漢口街二段７３號八樓之６,0.0,,,,1150512,土地0建物1車位0,八層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0850106,28.41,1,0,1,有,有,有,12000,422,,0.0,0,續租案件；,RPTQMLPKNHLGFBA48CC,獨立套房,有,1150525~1161014,有,冷氣、熱水器、洗衣機、冰箱,社會住宅包租轉租
萬華區,租賃房屋,臺北市萬華區康定路１０５號八樓之１２,0.0,,,,1150512,土地0建物1車位0,八層,26,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1050331,43.0,1,0,1,有,有,有,25000,581,,0.0,0,續租案件；,RPPRMLPKNHLGFBA18CC,獨立套房,有,1150606~1170605,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
內湖區,租賃房屋,臺北市內湖區內湖路一段７３７巷５０弄２５號五樓,0.0,,,,1150513,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760831,128.33,2,2,2,有,有,有,31500,245,,0.0,0,,RPPNMLPKNHLGFCA87CC,整棟(戶)出租,有,1150515~1160514,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅包租轉租
