鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
沙鹿區,房地(土地+建物)+車位,臺中市沙鹿區向上路七段,35.32,住,,,1150511,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,167.14,3,2,2,有,無,12850000,89230,坡道平面,39.94,1500000,,RPQNMLTKNHLGFFB68CB,佳瓚鹿瓚,A5棟5F號,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路四段及環中東路四段8巷交叉路口,25.2,住,,,1150514,土地2建物1車位2,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,172.49,3,2,2,有,無,23600000,152541,坡道平面,44.0,4000000,,RPPNMLTKNHLGFJB98CB,敘真,D棟D3-9F號,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路四段及環中東路四段8巷交叉路口,25.79,住,,,1150514,土地2建物1車位2,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,172.49,3,2,2,有,無,23950000,155265,坡道平面,44.0,4000000,,RPQNMLTKNHLGFJB09CB,敘真,D棟D3-13F號,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路四段及環中東路四段8巷交叉路口,25.79,住,,,1150514,土地2建物1車位2,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,171.14,3,2,2,有,無,23950000,156914,坡道平面,44.0,4000000,,RPRNMLTKNHLGFJB56CB,敘真,D棟D1-13F號,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路四段及環中東路四段8巷交叉路口,17.49,住,,,1150514,土地2建物1車位2,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,125.44,2,2,2,有,無,18580000,174116,坡道平面,44.0,4400000,,RPSNMLTKNHLGFJB66CB,敘真,D棟D2-13F號,
北屯區,房地(土地+建物)+車位,臺中市北屯區軍福十三路,20.02,住,,,1150514,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,167.83,3,2,2,有,無,17350000,114970,坡道平面,33.36,1890000,,RPRNMLKLNHLGFBB57CB,和宜景美,A1棟15F號,
北屯區,房地(土地+建物)+車位,臺中市北屯區太祥段107地號,17.79,住,,,1150512,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,150.4,3,2,2,有,無,16100000,114457,坡道平面,27.21,2000000,,RPVNMLKLNHLGFBB97CB,盛築玥,B1棟13號,
西屯區,房地(土地+建物)+車位,臺中市西屯區惠政街,27.7,其他,,,1150516,土地2建物1車位2,十一層,32,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,,321.97,3,2,4,有,無,78890000,261618,坡道平面,40.3,5200000,,RPQNMLKLNHLGFCB57CB,惟上,C棟0號,
西屯區,房地(土地+建物)+車位,臺中市西屯區市政北七路,11.27,其他,,,1150515,土地1建物1車位1,二十六層,34,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,150.29,3,2,2,有,無,31780000,242608,坡道平面,31.25,2900000,,RPSNMLKLNHLGFCB77CB,遠雄琉蘊,A棟A02F26號,
南屯區,房地(土地+建物)+車位,臺中市南屯區益豐路二段與龍富五街口,44.94,住,,,1150520,土地1建物1車位2,一層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,203.23,2,2,2,有,無,30900000,219743,坡道平面,84.0,4700000,,RPTNMLKLNHLGFCB87CB,打里摺樂田田,E棟1號,
