鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
官田區,土地,拔子林段280-15地號,2943.0,,一般農業區,農牧用地,1150101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,7650000,2599,,0.0,0,,RPRNMLMKOHLGFFD38DA,0.0,0.0,0.0,無,
佳里區,房地(土地+建物),臺南市佳里區佳南路１１３巷２０號,86.61,住,,,1150119,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1141118,151.85,5,1,3,有,無,13700000,90221,,0.0,0,,RPPNMLPKOHLGFGD58DA,134.45,0.0,17.4,無,
東區,房地(土地+建物)+車位,臺南市東區崇賢三路３２號八樓之５,33.56,住,,,1141227,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061031,196.06,3,2,2,有,有,22000000,112211,坡道平面,29.01,0,,RPWNMLPJOHLGFCD78DA,105.26,0.0,11.61,有,151
東區,房地(土地+建物),臺南市東區崇明九街４５號,77.0,住,,,1141205,土地1建物1車位0,全,五層,透天厝,住商用,鋼筋混凝土造,0781212,243.51,4,2,3,有,無,22000000,90345,,0.0,0,頂樓加蓋；其他增建；,RPWNMLTJOHLGFCD56DA,216.85,5.41,21.25,無,
安南區,房地(土地+建物),臺南市安南區開安三街１號,1145.03,工,,,1141229,土地3建物1車位0,全,一層,透天厝,工業用,鋼骨造,0910624,349.24,2,1,2,有,無,100000000,286336,,0.0,0,和工段621地號公設：3017520元和工段622、623地號：87486128元和工段173建號：9496352元其他增建；包含公共設施保留地用地；,RPSNMLLKOHLGFBD97DA,349.24,0.0,0.0,無,
永康區,土地,鹽北段1504-17地號,1183.04,工,,,1141216,土地4建物0車位0,,,其他,,,,0.0,0,0,0,無,無,24843840,21000,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPXNMLKKOHLGFKD66DA,0.0,0.0,0.0,無,
仁德區,土地,文賢段1282-4地號,384.42,農,,,1141226,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4842500,12597,,0.0,0,,RPOOMLMLNHLGFID48DA,0.0,0.0,0.0,無,142
麻豆區,土地,麻善段471地號,422.28,,一般農業區,農牧用地,1141204,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,305000,722,,0.0,0,地清或未辦繼承標售；,RPRNMLQKOHLGFFD78DA,0.0,0.0,0.0,無,
學甲區,房地(土地+建物),臺南市學甲區麻學路三段１２１巷２７號,78.16,,鄉村區,乙種建築用地,1141119,土地4建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1150303,169.93,4,2,4,有,無,8400000,49432,,0.0,0,預售屋、或土地及建物分件登記案件；,RPROMLMLNHLGFGD58DA,154.7,0.0,15.23,無,
仁德區,土地,文賢段1282-5地號,743.98,農,,,1141112,土地5建物0車位0,,,其他,,,,0.0,0,0,0,無,無,9161060,12314,,0.0,0,,RPTNMLMLNHLGFID88DA,0.0,0.0,0.0,無,
