鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
斗六市,房地(土地+建物)+車位,雲林縣斗六市鎮北路320巷,35.79,住,,,1150321,土地3建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,106.7,3,1,2,有,無,8600000,80600,一樓平面,27.23,0,車位未單獨計價，且已含入交易總價,RPPNMLNLLHLGFAP88DB,菁采,F棟5F1號,
虎尾鎮,房地(土地+建物),雲林縣虎尾鎮建成路與六十甲路交叉口,122.2,住,,,1150321,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,324.77,6,3,6,有,無,33000000,101610,,0.0,0,,RPPNMLOLLHLGFDP56CB,朗朗特區,A棟9號,
斗六市,房地(土地+建物),雲林縣斗六市鎮北路,13.48,住,,,1150324,土地7建物1車位0,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,79.54,2,2,1,有,無,6770000,85114,,0.0,0,該戶契約書簽約土地面積持分13.49平方公尺,RPPNMLQLLHLGFAP09CB,東德一品苑,C5號,
斗六市,房地(土地+建物)+車位,雲林縣斗六市鎮北路,13.48,住,,,1150325,土地7建物1車位1,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,105.99,2,2,1,有,無,8780000,90269,坡道平面,26.45,1600000,該戶契約書簽約土地面積持分13.49平方公尺,RPRNMLQLLHLGFAP66CB,東德一品苑,C9號,
虎尾鎮,房地(土地+建物),雲林縣虎尾鎮建成路與六十甲路交叉口,118.63,住,,,1150304,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,324.77,6,3,6,有,無,30800000,94836,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLQLLHLGFDP76CB,朗朗特區,A棟6號,
虎尾鎮,房地(土地+建物),雲林縣虎尾鎮建成路與六十甲路交叉口,118.63,住,,,1150305,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,324.77,6,3,6,有,無,30800000,94836,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLQLLHLGFDP86CB,朗朗特區,A棟3號,
虎尾鎮,房地(土地+建物),雲林縣虎尾鎮大成街,100.34,住,,,1150301,土地2建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,185.91,5,2,5,有,無,16200000,87139,,0.0,0,,RPRNMLQLLHLGFDP96CB,禾楓君悅-虎尾綻,B棟13a號,
虎尾鎮,房地(土地+建物),雲林縣虎尾鎮虎興東6路,92.13,住,,,1150302,土地2建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,159.53,4,2,4,有,無,11580000,72588,,0.0,0,,RPSNMLQLLHLGFDP07CB,禾楓君悅-大學9期,B棟21號,
虎尾鎮,房地(土地+建物),雲林縣虎尾鎮永興南二街及虎興西五街,104.69,住,,,1150303,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,172.74,5,2,5,有,無,15200000,87994,,0.0,0,,RPPNMLRLLHLGFDP86CB,禾楓君悅-高鐵18期,B棟3號,
元長鄉,房地(土地+建物),雲林縣元長鄉南山路,112.23,,特定農業區,甲種建築用地,1150227,土地3建物0車位0,全,3,透天厝,住家用,鋼筋混凝土造,,168.16,5,1,4,有,無,8500000,50547,,0.0,0,,RPPNMLRLLHLGFEP96CB,青砌二期,B5棟0號,
元長鄉,房地(土地+建物),雲林縣元長鄉南山路,135.23,,特定農業區,甲種建築用地,1150302,土地3建物0車位0,全,3,透天厝,住家用,鋼筋混凝土造,,205.1,5,1,3,有,無,9200000,44856,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLRLLHLGFEP07CB,青砌二期,A6棟0號,
斗六市,房地(土地+建物)+車位,雲林縣斗六市興和路,42.38,,鄉村區,乙種建築用地,1150326,土地3建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,124.95,3,2,2,有,無,8970000,71673,一樓平面,13.75,1000000,,RPPNMLRLLHLGFAP66DB,連連發-好韻,5FA5號,
北港鎮,房地(土地+建物)+車位,雲林縣北港鎮雲林縣北港鎮武德段088-0000地號等17筆,110.56,住,,,1150315,土地3建物1車位1,全,3,透天厝,住家用,鋼筋混凝土造,,202.93,4,2,5,有,無,16200000,79830,一樓平面,20.6,0,,RPPNMLRLLHLGFEP07DB,武德段16戶,B棟B13號,
斗六市,房地(土地+建物)+車位,雲林縣斗六市科?一路,22.09,,工業區,丁種建築用地,1150330,土地2建物1車位1,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,94.8,2,2,1,有,無,5230000,55169,一樓平面,29.63,0,,RPPNMLKMLHLGFAP58CB,翡翠森林,C棟4C7號,
斗南鎮,房地(土地+建物),雲林縣斗南鎮守成街,100.0,住,,,1150328,土地3建物1車位0,全,3,透天厝,住家用,鋼骨鋼筋混凝土造,,196.06,4,2,5,有,無,19180000,97827,,0.0,0,,RPPNMLKMLHLGFBP78DB,MY微風,H3號,
虎尾鎮,房地(土地+建物),雲林縣虎尾鎮建成路與六十甲路交叉口,137.36,住,,,1150306,土地1建物1車位0,全,5,透天厝,住家用,鋼筋混凝土造,,394.88,7,3,7,有,無,46800000,118517,,0.0,0,,RPPNMLLMLHLGFDP98CB,朗朗特區,A棟1號,1150529全部解約
虎尾鎮,房地(土地+建物),雲林縣虎尾鎮建成路與六十甲路交叉口,118.63,住,,,1150329,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,324.77,6,3,6,有,無,31800000,97915,,0.0,0,,RPQNMLLMLHLGFDP09CB,朗朗特區,A棟8號,
虎尾鎮,房地(土地+建物)+車位,雲林縣虎尾鎮永興北二街與虎興北路交叉路口,15.01,住,,,1150309,土地1建物1車位1,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,66.61,1,1,1,有,無,5300000,80209,坡道平面,14.87,1150000,,RPRNMLLMLHLGFDP56CB,禾楓君悅-高鐵綻8期,H號,
斗六市,房地(土地+建物)+車位,雲林縣斗六市鎮北路,19.22,住,,,1150328,土地7建物1車位1,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,139.7,3,2,2,有,無,11000000,85651,坡道平面,26.45,1300000,該戶契約書簽約土地面積持分19.21平方公尺,RPQNMLLJMHLGFAP58CB,東德一品苑,G7號,
虎尾鎮,房地(土地+建物),雲林縣虎尾鎮埒內路,112.0,,特定農業區,甲種建築用地,1150321,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,131.44,4,2,3,有,無,12000000,91296,,0.0,0,,RPPNMLMJMHLGFDP88CB,匯如意,C棟19號,
斗六市,房地(土地+建物),雲林縣斗六市安順街6號對面,135.0,住,,,1150329,土地3建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,230.68,4,4,6,有,無,25680000,111323,,0.0,0,,RPQNMLRJMHLGFAP56CB,沐森3,A1棟0號,
虎尾鎮,房地(土地+建物),雲林縣虎尾鎮埒內路,95.0,,特定農業區,甲種建築用地,1150331,土地1建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,,169.11,4,2,4,有,無,14880000,87990,,0.0,0,,RPPNMLRJMHLGFDP76CB,匯如意,A棟1號,
虎尾鎮,房地(土地+建物),雲林縣虎尾鎮埒內路,90.0,,鄉村區,乙種建築用地,1150331,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,167.77,4,2,4,有,無,13580000,80944,,0.0,0,,RPQNMLRJMHLGFDP86CB,匯如意,B棟8號,
虎尾鎮,房地(土地+建物),雲林縣虎尾鎮埒內路,96.0,,特定農業區,甲種建築用地,1150328,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,131.44,4,2,3,有,無,11780000,89623,,0.0,0,,RPRNMLRJMHLGFDP96CB,匯如意,C棟8號,
虎尾鎮,房地(土地+建物),雲林縣虎尾鎮埒內路,114.0,,特定農業區,甲種建築用地,1150328,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,131.44,4,2,3,有,無,12080000,91905,,0.0,0,,RPSNMLRJMHLGFDP07CB,匯如意,C棟18號,
虎尾鎮,房地(土地+建物),雲林縣虎尾鎮埒內路,102.0,,特定農業區,甲種建築用地,1150329,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,131.44,4,2,3,有,無,11580000,88101,,0.0,0,,RPTNMLRJMHLGFDP17CB,匯如意,C棟23號,
虎尾鎮,房地(土地+建物)+車位,雲林縣虎尾鎮長春路,21.89,住,,,1150310,土地1建物1車位1,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,134.43,2,2,2,有,無,12110000,109129,坡道平面,38.58,1650000,,RPPNMLRJMHLGFDP86DB,人文君聚,11E號,
虎尾鎮,房地(土地+建物)+車位,雲林縣虎尾鎮長春路,21.96,住,,,1150310,土地1建物1車位1,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,134.75,2,2,2,有,無,12150000,109182,坡道平面,38.58,1650000,,RPQNMLRJMHLGFDP96DB,人文君聚,11F號,
西螺鎮,房地(土地+建物)+車位,雲林縣西螺鎮中山路500號旁,27.77,住,,,1150402,土地2建物1車位1,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,80.79,2,2,1,有,無,7500000,92833,一樓平面,0.0,0,,RPPNMLSJMHLGFCP76CB,泰極,B棟2F-B2號,
